,Row.names,class,confidentNormal,pred,label,freq_cancer,freq_non_cancer
553,GSM4555887@131097900734259,normal,,0,0,,
554,GSM4555887@131097900739422,normal,,0,0,,
555,GSM4555887@131097901099748,tumor,,1,1,,
556,GSM4555887@131097901512500,normal,,0,0,,
557,GSM4555887@131097915472675,normal,,0,0,,
558,GSM4555887@131097916008683,tumor,,1,1,,
559,GSM4555887@131097916234141,normal,,0,0,,
560,GSM4555887@131097916296605,normal,,0,0,,
561,GSM4555887@131097928527091,normal,,0,0,,
562,GSM4555887@131097928877923,filtered,,2,0,,
563,GSM4555887@131097946873198,normal,,0,0,,
564,GSM4555887@131097947133733,normal,,0,0,,
565,GSM4555887@131175210147099,filtered,,2,0,,
566,GSM4555887@131175210207979,normal,,0,0,,
567,GSM4555887@131175210445227,normal,,0,0,,
568,GSM4555887@131175237441772,normal,,0,0,,
569,GSM4555887@131175237774237,normal,,0,0,,
570,GSM4555887@131175256550755,normal,,0,0,,
571,GSM4555887@131217354504614,normal,,0,0,,
572,GSM4555887@131217381866278,filtered,,2,0,,
573,GSM4555887@131217382140148,normal,,0,0,,
574,GSM4555887@131217382554974,normal,,0,0,,
575,GSM4555887@131217382627574,normal,,0,0,,
576,GSM4555887@131217400715171,normal,,0,0,,
577,GSM4555887@131217400752877,normal,,0,0,,
578,GSM4555887@131217401211812,filtered,,2,0,,
579,GSM4555887@131217401494771,normal,,0,0,,
580,GSM4555887@131234266528476,normal,,0,0,,
581,GSM4555887@131234266789726,tumor,,1,1,,
582,GSM4555887@131234280717726,normal,,0,0,,
583,GSM4555887@131234280925101,normal,,0,0,,
584,GSM4555887@131234293466988,filtered,,2,0,,
585,GSM4555887@131242050935019,filtered,,2,1,,
586,GSM4555887@131242051362211,normal,,0,0,,
587,GSM4555887@131242065541867,filtered,,2,0,,
588,GSM4555887@131242078395237,filtered,,2,0,,
589,GSM4555887@131242097294259,normal,,0,0,,
590,GSM4555887@131242097531301,normal,,0,0,,
591,GSM4555887@131293456259995,normal,,0,0,,
592,GSM4555887@131293456840541,normal,,0,0,,
593,GSM4555887@131293471491886,normal,,0,0,,
594,GSM4555887@131293483519390,filtered,,2,0,,
595,GSM4555887@131293483588846,normal,,0,0,,
596,GSM4555887@131293483756445,filtered,,2,0,,
597,GSM4555887@131293484107619,normal,,0,0,,
598,GSM4555887@131293502728029,filtered,,2,0,,
599,GSM4555887@131309576865716,normal,,0,0,,
600,GSM4555887@131309589683436,normal,,0,0,,
601,GSM4555887@131309589686052,normal,,0,0,,
602,GSM4555887@131309608299742,normal,,0,0,,
603,GSM4555887@131309608779171,normal,,0,0,,
604,GSM4555887@131310502397684,normal,,0,0,,
605,GSM4555887@131310502459740,normal,,0,0,,
606,GSM4555887@131310516558686,normal,,0,0,,
607,GSM4555887@131310529661675,normal,,0,0,,
608,GSM4555887@133829902691163,tumor,,1,1,,
609,GSM4555887@133829917261211,normal,,0,0,,
610,GSM4555887@133829917566893,normal,,0,0,,
611,GSM4555887@133829917592796,normal,,0,0,,
612,GSM4555887@133829917791972,normal,,0,0,,
613,GSM4555887@133829929913181,normal,,0,0,,
614,GSM4555887@133829930150828,normal,,0,0,,
615,GSM4555887@133829930182379,normal,,0,0,,
616,GSM4555887@133829930641843,normal,,0,0,,
617,GSM4555887@133854464433435,normal,,0,0,,
618,GSM4555887@133854479109037,normal,,0,0,,
619,GSM4555887@133854479371572,normal,,0,0,,
620,GSM4555887@133895267470260,normal,,0,0,,
621,GSM4555887@133895281626339,normal,,0,0,,
622,GSM4555887@133895294175069,normal,,0,0,,
623,GSM4555887@133895294180196,normal,,0,0,,
624,GSM4555887@133895313640869,normal,,0,0,,
625,GSM4555887@133974604003180,normal,,0,0,,
626,GSM4555887@133974604299062,normal,,0,0,,
627,GSM4555887@133974616591156,normal,,0,0,,
628,GSM4555887@133974616661220,normal,,0,0,,
629,GSM4555887@133974617405276,normal,,0,0,,
630,GSM4555887@133974636018531,normal,,0,0,,
631,GSM4555887@133974636050214,tumor,,1,1,,
632,GSM4555887@133974636288229,normal,,0,0,,
633,GSM4555887@133982105749421,tumor,,1,1,,
634,GSM4555887@133982105790877,normal,,0,0,,
635,GSM4555887@133982105820453,normal,,0,0,,
636,GSM4555887@133982106118892,normal,,0,0,,
637,GSM4555887@133982106274598,normal,,0,0,,
638,GSM4555887@133982133315379,filtered,,2,0,,
639,GSM4555887@133982151953717,normal,,0,0,,
640,GSM4555887@133982152222564,normal,,0,0,,
641,GSM4555887@134033645722398,normal,,0,0,,
642,GSM4555887@134033659779420,normal,,0,0,,
643,GSM4555887@134033659878827,normal,,0,0,,
644,GSM4555887@134041161287581,normal,,0,0,,
645,GSM4555887@134041161808819,tumor,,1,1,,
646,GSM4555887@134041176030645,normal,,0,0,,
647,GSM4555887@134041176237939,normal,,0,0,,
648,GSM4555887@134041176497460,normal,,0,0,,
649,GSM4555887@134041176860982,filtered,,2,0,,
650,GSM4555887@134041188580715,normal,,0,0,,
651,GSM4555887@134041207422253,normal,,0,0,,
652,GSM4555887@134041207692707,normal,,0,0,,
653,GSM4555887@134041207958750,normal,,0,0,,
654,GSM4555887@134376303782691,normal,,0,0,,
655,GSM4555887@134376330804651,normal,,0,0,,
656,GSM4555887@134376331009315,normal,,0,0,,
657,GSM4555887@134376349973851,normal,,0,0,,
658,GSM4555887@134377511536494,normal,,0,0,,
659,GSM4555887@134377557318435,normal,,0,0,,
660,GSM4555887@134377557408630,filtered,,2,0,,
661,GSM4555887@134377557638494,normal,,0,0,,
662,GSM4555887@134447975586093,normal,,0,0,,
663,GSM4555887@134447975745445,filtered,,2,0,,
664,GSM4555887@134447975774564,normal,,0,0,,
665,GSM4555887@134447990008172,normal,,0,0,,
666,GSM4555887@134447990455211,normal,,0,0,,
667,GSM4555887@134447990466916,normal,,0,0,,
668,GSM4555887@134447990687603,tumor,,1,1,,
669,GSM4555887@134447990692646,normal,,0,0,,
670,GSM4555887@134448002513835,normal,,0,0,,
671,GSM4555887@134448002550621,normal,,0,0,,
672,GSM4555887@134448021720501,filtered,,2,0,,
673,GSM4555887@134448021948332,normal,,0,0,,
674,GSM4555887@134448022239070,filtered,,2,0,,
675,GSM4555887@134448022243251,normal,,0,0,,
676,GSM4555887@134472805829429,normal,,0,0,,
677,GSM4555887@134472806292899,filtered,,2,0,,
678,GSM4555887@134472820710619,normal,,0,0,,
679,GSM4555887@134472821042397,normal,,0,0,,
680,GSM4555887@134472833063269,normal,,0,0,,
681,GSM4555887@134472851966253,normal,,0,0,,
682,GSM4555887@134472852223732,normal,,0,0,,
683,GSM4555887@134472852264741,normal,,0,0,,
684,GSM4555887@134522331916587,normal,,0,0,,
685,GSM4555887@134522332202798,normal,,0,0,,
686,GSM4555887@134522332638437,normal,,0,0,,
687,GSM4555887@134522332665629,normal,,0,0,,
688,GSM4555887@134522346618222,normal,,0,0,,
689,GSM4555887@134522347088676,normal,,0,0,,
690,GSM4555887@134522347374438,tumor,,1,1,,
691,GSM4555887@134522359212461,normal,,0,0,,
692,GSM4555887@134522359732964,tumor,,1,1,,
693,GSM4555887@134522378337198,normal,,0,0,,
694,GSM4555887@134530802243499,normal,,0,0,,
695,GSM4555887@134530802829741,normal,,0,0,,
696,GSM4555887@134530815376156,normal,,0,0,,
697,GSM4555887@134530815387939,filtered,,2,0,,
698,GSM4555887@134531741833949,normal,,0,0,,
699,GSM4555887@134531741859110,normal,,0,0,,
700,GSM4555887@134531755129773,normal,,0,0,,
701,GSM4555887@134531755170076,tumor,,1,1,,
702,GSM4555887@134531773249973,normal,,0,0,,
703,GSM4555887@134531773582773,normal,yes,0,0,,
704,GSM4555887@134539646028125,normal,,0,0,,
705,GSM4555887@134539661196534,normal,,0,0,,
706,GSM4555887@134539673516380,normal,,0,0,,
707,GSM4555887@134539692104094,normal,,0,0,,
708,GSM4555887@134540451564381,normal,,0,0,,
709,GSM4555887@134540466703286,normal,,0,0,,
710,GSM4555887@134540479084965,normal,,0,0,,
711,GSM4555887@134540479313710,normal,,0,0,,
712,GSM4555887@134540479359780,normal,,0,0,,
713,GSM4555887@134540479391539,tumor,,1,1,,
714,GSM4555887@134592125332323,normal,,0,0,,
715,GSM4555887@134592125417246,normal,,0,0,,
716,GSM4555887@134592140537054,normal,,0,0,,
717,GSM4555887@134592152693661,filtered,,2,0,,
718,GSM4555887@134592171264435,normal,,0,0,,
719,GSM4555887@134600581101484,normal,,0,0,,
720,GSM4555887@134600581297950,normal,,0,0,,
721,GSM4555887@134600581343606,normal,,0,0,,
722,GSM4555887@134600581364444,normal,,0,0,,
723,GSM4555887@134600595520756,normal,,0,0,,
724,GSM4555887@134600595827116,normal,,0,0,,
725,GSM4555887@134600596286814,normal,,0,0,,
726,GSM4555887@134600627010931,normal,,0,0,,
727,GSM4555887@134600627185461,normal,,0,0,,
728,GSM4555887@134600627185524,normal,,0,0,,
729,GSM4555887@134600627272566,tumor,,1,1,,
730,GSM4555887@134600627481502,normal,,0,0,,
731,GSM4555887@134936662072606,normal,,0,0,,
732,GSM4555887@134936662272436,normal,,0,0,,
733,GSM4555887@134936662296357,normal,,0,0,,
734,GSM4555887@134936676714915,normal,,0,0,,
735,GSM4555887@134936677236067,normal,,0,0,,
736,GSM4555887@134936677268763,normal,,0,0,,
737,GSM4555887@134936677535133,normal,,0,0,,
738,GSM4555887@134936690084637,filtered,,2,0,,
739,GSM4555887@134938018826158,tumor,,1,1,,
740,GSM4555887@134938018862965,tumor,,1,1,,
741,GSM4555887@134938019097372,normal,,0,0,,
742,GSM4555887@134938019182325,normal,,0,0,,
743,GSM4555887@134938032228707,normal,,0,0,,
744,GSM4555887@134938050620787,normal,,0,0,,
745,GSM4555887@134938050807709,normal,,0,0,,
746,GSM4555887@135014255017372,filtered,,2,0,,
747,GSM4555887@135014255118556,normal,,0,0,,
748,GSM4555887@135014267899166,normal,,0,0,,
749,GSM4555887@135014285960934,tumor,,1,0,,
750,GSM4555887@135014286572270,normal,,0,0,,
751,GSM4555887@135064437579045,tumor,,1,1,,
752,GSM4555887@135064438126902,normal,,0,0,,
753,GSM4555887@135064451935006,normal,,0,0,,
754,GSM4555887@135064452255076,normal,,0,0,,
755,GSM4555887@135064452261619,normal,,0,0,,
756,GSM4555887@135064464604443,normal,,0,0,,
757,GSM4555887@135064464608622,normal,,0,0,,
758,GSM4555887@135064465062838,normal,,0,0,,
759,GSM4555887@135064465071004,normal,,0,0,,
760,GSM4555887@135064465394396,normal,,0,0,,
761,GSM4555887@135081886173558,normal,,0,0,,
762,GSM4555887@135081900227499,normal,,0,0,,
763,GSM4555887@135081900337891,normal,,0,0,,
764,GSM4555887@135081901082989,normal,,0,0,,
765,GSM4555887@135081913379107,normal,,0,0,,
766,GSM4555887@135081913444203,tumor,,1,1,,
767,GSM4555887@135081931991348,normal,,0,0,,
768,GSM4555887@135149128633270,normal,,0,0,,
769,GSM4555887@135149128890221,normal,,0,0,,
770,GSM4555887@135149143386909,normal,,0,0,,
771,GSM4555887@135149143842021,normal,,0,0,,
772,GSM4555887@135149144165724,normal,,0,0,,
773,GSM4555887@135149155994342,normal,,0,0,,
774,GSM4555887@135149155997598,normal,,0,0,,
775,GSM4555887@135149156711331,normal,,0,0,,
776,GSM4555887@135149156718444,tumor,,1,1,,
777,GSM4555887@135149174839196,normal,,0,0,,
778,GSM4555887@135149175324067,normal,,0,0,,
779,GSM4555887@135149175388892,normal,,0,0,,
780,GSM4555887@135150485564189,normal,,0,0,,
781,GSM4555887@135150498601251,normal,,0,0,,
782,GSM4555887@135150498637731,normal,,0,0,,
783,GSM4555887@135150517827422,normal,,0,0,,
784,GSM4555887@135571512682724,normal,,0,0,,
785,GSM4555887@135571527286133,normal,,0,0,,
786,GSM4555887@135571539712740,tumor,,1,1,,
787,GSM4555887@135571558059363,tumor,,1,1,,
788,GSM4555887@135699958261619,normal,,0,0,,
789,GSM4555887@135699973727971,normal,,0,0,,
790,GSM4555887@135699985779052,normal,,0,0,,
791,GSM4555887@135700004363036,filtered,,2,0,,
792,GSM4555887@155842549574372,normal,,0,0,,
793,GSM4555887@155842550066478,tumor,,1,1,,
794,GSM4555887@155842550118773,normal,,0,0,,
795,GSM4555887@155842550294811,tumor,,1,1,,
796,GSM4555887@155842564249526,normal,,0,0,,
797,GSM4555887@155842564967284,normal,,0,0,,
798,GSM4555887@155842576800052,normal,,0,0,,
799,GSM4555887@155842576869805,normal,,0,0,,
800,GSM4555887@155842577550261,normal,,0,0,,
801,GSM4555887@155842577583390,normal,,0,0,,
802,GSM4555887@155842595634483,normal,,0,0,,
803,GSM4555887@155842595937006,normal,,0,0,,
804,GSM4555887@155842595970294,normal,,0,0,,
805,GSM4555887@155888854976939,normal,,0,0,,
806,GSM4555887@155888855213805,normal,,0,0,,
807,GSM4555887@155888869633253,normal,,0,0,,
808,GSM4555887@155888881978163,normal,,0,0,,
809,GSM4555887@155888882408861,normal,,0,0,,
810,GSM4555887@155888882736372,normal,,0,0,,
811,GSM4555887@155888900816227,normal,,0,0,,
812,GSM4555887@155888901016363,normal,,0,0,,
813,GSM4555887@155888901020083,normal,,0,0,,
814,GSM4555887@155888901342957,normal,,0,0,,
815,GSM4555887@155888901347685,filtered,,2,0,,
816,GSM4555887@155888901639078,normal,,0,0,,
817,GSM4555887@155911417907126,normal,,0,0,,
818,GSM4555887@155911417915827,normal,,0,0,,
819,GSM4555887@155911418165995,normal,,0,0,,
820,GSM4555887@155911418754915,normal,,0,0,,
821,GSM4555887@155971398593252,normal,,0,0,,
822,GSM4555887@155971398613749,normal,,0,0,,
823,GSM4555887@155971399304948,normal,,0,0,,
824,GSM4555887@155971399313691,filtered,,2,0,,
825,GSM4555887@155971413239534,normal,,0,0,,
826,GSM4555887@155971413821740,normal,,0,0,,
827,GSM4555887@155971425783027,normal,,0,0,,
828,GSM4555887@155971426310428,normal,,0,0,,
829,GSM4555887@155971426367797,normal,,0,0,,
830,GSM4555887@155971426576819,normal,,0,0,,
831,GSM4555887@155971426596654,tumor,,1,1,,
832,GSM4555887@155971444657510,normal,,0,0,,
833,GSM4555887@155971444758749,normal,,0,0,,
834,GSM4555887@155971445020915,normal,,0,0,,
835,GSM4555887@155971445243230,normal,,0,0,,
836,GSM4555887@155971445446373,normal,,0,0,,
837,GSM4555887@155972621200310,normal,,0,0,,
838,GSM4555887@155972621745398,normal,,0,0,,
839,GSM4555887@155972621781851,normal,,0,0,,
840,GSM4555887@155972621983068,normal,,0,0,,
841,GSM4555887@155972634369245,normal,,0,0,,
842,GSM4555887@155972652977564,tumor,,1,1,,
843,GSM4555887@155972653139827,normal,,0,0,,
844,GSM4555887@156024146119604,normal,,0,0,,
845,GSM4555887@156024146120043,normal,,0,0,,
846,GSM4555887@156024146148645,tumor,,1,1,,
847,GSM4555887@156024161095012,normal,,0,0,,
848,GSM4555887@156024161557940,normal,,0,0,,
849,GSM4555887@156024192285942,normal,,0,0,,
850,GSM4555887@156024192814428,normal,,0,0,,
851,GSM4555887@156024193079525,normal,,0,0,,
852,GSM4555887@156453523838774,normal,,0,0,,
853,GSM4555887@156453535862003,normal,,0,0,,
854,GSM4555887@156453535967156,filtered,,2,0,,
855,GSM4555887@156453536157045,normal,,0,0,,
856,GSM4555887@156463321433972,normal,,0,0,,
857,GSM4555887@156463352933101,normal,,0,0,,
858,GSM4555887@156515935082204,normal,,0,0,,
859,GSM4555887@156515935111597,filtered,,2,0,,
860,GSM4555887@156515935349157,normal,,0,0,,
861,GSM4555887@156515935373102,normal,,0,0,,
862,GSM4555887@156515947628973,normal,,0,0,,
863,GSM4555887@156515947661556,tumor,,1,1,,
864,GSM4555887@156515966532843,normal,yes,0,0,,
865,GSM4555887@156515966871901,normal,,0,0,,
866,GSM4555887@156933471197612,normal,,0,0,,
867,GSM4555887@156933471488741,normal,,0,0,,
868,GSM4555887@156933486459613,normal,,0,0,,
869,GSM4555887@156933486734557,normal,,0,0,,
870,GSM4555887@156933499049892,normal,,0,0,,
871,GSM4555887@156933518153646,normal,,0,0,,
872,GSM4555887@157004338149741,filtered,,2,0,,
873,GSM4555887@157004338417003,normal,,0,0,,
874,GSM4555887@157004338423643,normal,,0,0,,
875,GSM4555887@157004338457452,normal,,0,0,,
876,GSM4555887@157004338476846,normal,,0,0,,
877,GSM4555887@157004353452390,normal,,0,0,,
878,GSM4555887@157004365516142,normal,,0,0,,
879,GSM4555887@157004365712692,normal,,0,0,,
880,GSM4555887@157004365981987,filtered,,2,0,,
881,GSM4555887@157004384319925,filtered,,2,0,,
882,GSM4555887@157071984409004,normal,,0,0,,
883,GSM4555887@157071998668150,normal,,0,0,,
884,GSM4555887@157071999154102,normal,,0,0,,
885,GSM4555887@157071999187187,normal,,0,0,,
886,GSM4555887@157072011512156,normal,,0,0,,
887,GSM4555887@157072030317995,normal,,0,0,,
888,GSM4555887@157072030349093,normal,,0,0,,
889,GSM4555887@157072030906206,normal,,0,0,,
890,GSM4555887@157140435233572,normal,,0,0,,
891,GSM4555887@157140435461988,normal,,0,0,,
892,GSM4555887@157140449646827,normal,,0,0,,
893,GSM4555887@157140449671597,tumor,,1,1,,
894,GSM4555887@157140462455525,normal,,0,0,,
895,GSM4555887@157140462553837,normal,,0,0,,
896,GSM4555887@157140462726045,normal,,0,0,,
897,GSM4555887@157140462988700,normal,,0,0,,
898,GSM4555887@157477590382381,normal,,0,0,,
899,GSM4555887@157477604878187,normal,,0,0,,
900,GSM4555887@157477605395236,normal,,0,0,,
901,GSM4555887@157477636626356,tumor,,1,1,,
902,GSM4555887@157477636848883,normal,,0,0,,
903,GSM4555887@157486582524644,normal,,0,0,,
904,GSM4555887@157486597392181,normal,,0,0,,
905,GSM4555887@157486597683117,normal,,0,0,,
906,GSM4555887@157486597917086,normal,,0,0,,
907,GSM4555887@157486610037171,normal,,0,0,,
908,GSM4555887@157486610083107,normal,,0,0,,
909,GSM4555887@157486628657958,normal,,0,0,,
910,GSM4555887@157486628662700,normal,,0,0,,
911,GSM4555887@157536914132396,normal,,0,0,,
912,GSM4555887@157536914368734,normal,,0,0,,
913,GSM4555887@157536928885598,normal,,0,0,,
914,GSM4555887@157536929626870,normal,,0,0,,
915,GSM4555887@157536941460398,normal,,0,0,,
916,GSM4555887@157536941881181,normal,,0,0,,
917,GSM4555887@157536941882587,normal,,0,0,,
918,GSM4555887@157536960298398,normal,,0,0,,
919,GSM4555887@157536960502574,normal,,0,0,,
920,GSM4555887@157536961055541,normal,,0,0,,
921,GSM4555887@157537734682859,normal,,0,0,,
922,GSM4555887@157537734970595,tumor,,1,1,,
923,GSM4555887@157537747520739,normal,,0,0,,
924,GSM4555887@157537765603174,normal,,0,0,,
925,GSM4555887@157537765832566,normal,,0,0,,
926,GSM4555887@157537766075614,normal,,0,0,,
927,GSM4555887@157537766423899,normal,,0,0,,
928,GSM4555887@157562550020918,normal,,0,0,,
929,GSM4555887@157562550050155,normal,,0,0,,
930,GSM4555887@157562564365748,normal,,0,0,,
931,GSM4555887@157562564630382,normal,,0,0,,
932,GSM4555887@157562564889843,normal,,0,0,,
933,GSM4555887@157562564951395,normal,,0,0,,
934,GSM4555887@157562577471836,tumor,,1,1,,
935,GSM4555887@157562577738485,normal,,0,0,,
936,GSM4555887@157613955108203,normal,,0,0,,
937,GSM4555887@157613955169068,tumor,,1,1,,
938,GSM4555887@157613955435238,normal,,0,0,,
939,GSM4555887@157613969820078,normal,,0,0,,
940,GSM4555887@157613970312430,normal,,0,0,,
941,GSM4555887@157613970351862,normal,,0,0,,
942,GSM4555887@157613982366635,normal,,0,0,,
943,GSM4555887@157613983190254,normal,,0,0,,
944,GSM4555887@157614001510686,normal,,0,0,,
945,GSM4555887@157684151278948,normal,,0,0,,
946,GSM4555887@157684151740206,normal,,0,0,,
947,GSM4555887@157684197350172,normal,,0,0,,
948,GSM4555887@157684197702566,normal,,0,0,,
949,GSM4555887@157684197903076,tumor,,1,1,,
950,GSM4555887@157684197969317,tumor,,1,1,,
951,GSM4555887@157690325056245,normal,,0,0,,
952,GSM4555887@157690325551388,normal,,0,0,,
953,GSM4555887@157690371106723,normal,,0,0,,
954,GSM4555887@157690371627357,normal,,0,0,,
955,GSM4555887@157690371983797,tumor,,1,1,,
956,GSM4555887@160440043820955,filtered,,2,0,,
957,GSM4555887@160440043919595,normal,,0,0,,
958,GSM4555887@160440058305844,normal,,0,0,,
959,GSM4555887@160440058572005,normal,,0,0,,
960,GSM4555887@160440058789236,normal,,0,0,,
961,GSM4555887@160440071146222,normal,,0,0,,
962,GSM4555887@160440071178989,filtered,,2,0,,
963,GSM4555887@160440071350558,normal,,0,0,,
964,GSM4555887@160447828257116,normal,,0,0,,
965,GSM4555887@160447828475189,normal,,0,0,,
966,GSM4555887@160447828519734,normal,,0,0,,
967,GSM4555887@160447855783157,normal,,0,0,,
968,GSM4555887@160447855966045,normal,,0,0,,
969,GSM4555887@160447856273838,normal,,0,0,,
970,GSM4555887@160447874853659,normal,,0,0,,
971,GSM4555887@160785117900078,normal,,0,0,,
972,GSM4555887@160785132383542,tumor,,1,1,,
973,GSM4555887@160785163799901,normal,,0,0,,
974,GSM4555887@160785164290869,normal,,0,0,,
975,GSM4555887@160785164359963,normal,,0,0,,
976,GSM4555887@160903095008499,normal,,0,0,,
977,GSM4555887@160903095082347,normal,,0,0,,
978,GSM4555887@160903109434731,normal,,0,0,,
979,GSM4555887@160903109492006,normal,,0,0,,
980,GSM4555887@160903109720876,normal,,0,0,,
981,GSM4555887@160903121984374,normal,,0,0,,
982,GSM4555887@160903122009451,tumor,,1,1,,
983,GSM4555887@160903140887348,normal,,0,0,,
984,GSM4555887@160903141156702,normal,,0,0,,
985,GSM4555887@160910611004149,tumor,,1,1,,
986,GSM4555887@160910638214499,normal,,0,0,,
987,GSM4555887@160910638528302,normal,,0,0,,
988,GSM4555887@160910657318243,normal,,0,0,,
989,GSM4555887@160928730397597,normal,,0,0,,
990,GSM4555887@160928776481692,normal,,0,0,,
991,GSM4555887@160928777059043,normal,,0,0,,
992,GSM4555887@160990067907870,normal,,0,0,,
993,GSM4555887@160990082840875,filtered,,2,0,,
994,GSM4555887@160990114506670,normal,,0,0,,
995,GSM4555887@160990114531566,normal,,0,0,,
996,GSM4555887@160996510320437,normal,,0,0,,
997,GSM4555887@160996510808420,normal,,0,0,,
998,GSM4555887@160996538042716,tumor,,1,1,,
